paper_id,p_comp,p_value
10.1080:02640414.2020.1809974,=,0.662
10.1080:02640414.2020.1809974,=,0.902
10.1080:02640414.2020.1809974,=,0.093
10.1080:02640414.2020.1809974,=,0.205
10.1080:02640414.2020.1809974,=,0.962
10.1080:02640414.2020.1809974,=,0.481
10.1080:02640414.2020.1809974,=,0.927
10.1080:02640414.2020.1809974,=,0.896
10.1080:02640414.2020.1809974,=,0.475
10.1080:02640414.2020.1809974,=,0.9
10.1080:02640414.2020.1809974,=,0.479
10.1080:02640414.2020.1809974,=,0.242
10.1080:02640414.2020.1809974,=,0.719
10.1080:02640414.2020.1809974,=,0.9
10.1080:02640414.2020.1809974,=,0.497
10.1080:02640414.2020.1809974,=,0.207
10.1080:02640414.2020.1809974,=,0.033
10.1080:02640414.2020.1809974,=,0.854
10.1080:02640414.2020.1809974,=,0.862
10.1080:02640414.2020.1809974,=,0.343
10.1080:02640414.2020.1809974,=,0.006
10.1080:02640414.2020.1809974,=,0.308
10.1080:02640414.2020.1809974,=,0.517
10.1080:02640414.2020.1809974,=,0.538
10.1080:02640414.2020.1809974,=,0.416
10.1080:02640414.2020.1809974,=,0.363
10.1080:02640414.2020.1809974,=,0.449
10.1080:02640414.2020.1809974,=,0.956
10.1080:02640414.2020.1809974,=,0.147
10.1080:02640414.2020.1809974,=,0.37
10.1080:02640414.2020.1809975,>,0.05
10.1080:02640414.2020.1809975,<,0.05
10.1080:02640414.2020.1809975,=,0.005
10.1080:02640414.2020.1809975,<,0.001
10.1080:02640414.2020.1809975,>,0.05
10.1080:02640414.2020.1809975,=,0.003
10.1080:02640414.2020.1809975,>,0.05
10.1080:02640414.2020.1809975,=,0.001
10.1080:02640414.2020.1809975,>,0.05
10.1080:02640414.2020.1809975,=,0.037
10.1080:02640414.2020.1809975,=,0.037
10.1080:02640414.2020.1809975,<,0.05
10.1080:02640414.2020.1809975,>,0.05
10.1080:02640414.2020.1809975,=,0.003
10.1080:02640414.2020.1809975,<,0.001
10.1080:02640414.2020.1809975,=,0.001
10.1080:02640414.2020.1809975,>,0.05
10.1080:02640414.2020.1809975,<,0.001
10.1080:02640414.2020.1809975,>,0.05
10.1080:02640414.2020.1809975,<,0.05
10.1080:02640414.2020.1809975,<,0.01
10.1080:02640414.2020.1809975,<,0.05
10.1080:02640414.2020.1809975,<,0.01
10.1080:02640414.2020.1809976,=,1
10.1080:02640414.2020.1809976,=,0.05
10.1080:02640414.2020.1809976,<,0.05
10.1080:02640414.2020.1809976,=,0.162
10.1080:02640414.2020.1809976,=,0.545
10.1080:02640414.2020.1809976,<,0.001
10.1080:02640414.2020.1809976,<,0.001
10.1080:02640414.2020.1809976,=,0.05
10.1080:02640414.2020.1809976,<,0.001
10.1080:02640414.2020.1809976,<,0.001
10.1080:02640414.2020.1809976,=,0.001
10.1080:02640414.2020.1809976,=,0.003
10.1080:02640414.2020.1809976,=,0.006
10.1080:02640414.2020.1809976,=,0.006
10.1080:02640414.2020.1809976,=,0.004
10.1080:02640414.2020.1809976,=,0.047
10.1080:02640414.2020.1809976,<,0.001
10.1080:02640414.2020.1809976,<,0.001
10.1080:02640414.2020.1809976,=,0.041
10.1080:02640414.2020.1809976,=,0.004
10.1080:02640414.2020.1809976,=,0.016
10.1080:02640414.2020.1809976,=,0.009
10.1080:02640414.2020.1809976,=,0.001
10.1080:02640414.2020.1809976,=,0.018
10.1080:02640414.2020.1809976,=,0.036
10.1080:02640414.2020.1809976,=,0.032
10.1080:02640414.2020.1824340,<,0.005
10.1080:02640414.2020.1824340,<,0.001
10.1080:02640414.2020.1824340,<,0.05
10.1080:02640414.2020.1824340,<,0.05
10.1080:02640414.2020.1824340,<,0.005
10.1080:02640414.2020.1824340,>,0.05
10.1080:02640414.2020.1824340,>,0.05
10.1080:02640414.2020.1824340,>,0.05
10.1080:02640414.2020.1824340,<,1e-4
10.1080:02640414.2020.1824340,<,0
10.1080:02640414.2020.1824340,=,1
10.1080:02640414.2020.1824340,<,1e-4
10.1080:02640414.2020.1824340,<,1e-4
10.1080:02640414.2020.1824340,<,1e-4
10.1080:02640414.2020.1824340,<,1e-4
10.1080:02640414.2020.1824340,<,0.005
10.1080:02640414.2020.1824340,=,0.09
10.1080:02640414.2020.1824340,<,0.001
10.1080:02640414.2020.1824340,<,0.001
10.1080:02640414.2020.1824340,<,0.001
10.1080:02640414.2020.1824340,<,0.001
10.1080:02640414.2020.1824340,<,0.001
10.1080:02640414.2020.1824340,<,0.001
10.1080:02640414.2020.1824340,=,0.002
10.1080:02640414.2020.1824340,=,0.4
10.1080:02640414.2020.1824340,<,0.01
10.1080:02640414.2020.1824340,=,0.22
10.1080:02640414.2020.1824340,=,0.001
10.1080:02640414.2020.1824340,=,0.26
10.1080:02640414.2020.1824340,<,0.005
10.1080:02640414.2020.1824340,<,0.001
10.1080:02640414.2020.1824340,<,0.005
10.1080:02640414.2020.1824340,<,0.001
10.1080:02640414.2020.1824366,<,0.05
10.1080:02640414.2020.1824366,>,0.05
10.1080:02640414.2020.1824366,<,0.05
10.1080:02640414.2020.1824366,=,0.51
10.1080:02640414.2020.1824366,=,0.746
10.1080:02640414.2020.1824366,<,0.001
10.1080:02640414.2020.1824366,<,0.001
10.1080:02640414.2020.1824366,<,0.001
10.1080:02640414.2020.1824366,=,0.001
10.1080:02640414.2020.1824366,<,0.05
10.1080:02640414.2020.1824366,<,0.05
10.1080:02640414.2021.1872930,>,0.05
10.1080:02640414.2021.1872960,=,0.041
10.1080:02640414.2021.1872960,=,0.013
10.1080:02640414.2021.1872960,=,0.044
10.1080:02640414.2021.1872960,=,0.002
10.1080:02640414.2021.1872960,=,0.032
10.1080:02640414.2021.1872960,=,0.018
10.1080:02640414.2021.1872960,=,0.003
10.1080:02640414.2021.1872960,<,0.001
10.1080:02640414.2021.1872960,=,0.046
10.1080:02640414.2021.1872960,=,0.038
10.1080:02640414.2021.1872960,≤,0.05
10.1080:02640414.2021.1872960,=,0.387
10.1080:02640414.2021.1872960,<,0.001
10.1080:02640414.2021.1872960,<,0.001
10.1080:02640414.2021.1872960,<,0.001
10.1080:02640414.2021.1872960,<,0.001
10.1080:02640414.2021.1872960,<,0.001
10.1080:02640414.2021.1872960,=,0.037
10.1080:02640414.2021.1872960,<,0.005
10.1080:02640414.2021.1872960,<,0.005
10.1080:02640414.2021.1872960,=,0.012
10.1080:02640414.2021.1872960,=,0.011
10.1080:02640414.2021.1872960,=,0.288
10.1080:02640414.2021.1872960,=,0.149
10.1080:02640414.2021.1872960,=,0.001
10.1080:02640414.2021.1872960,=,0.006
10.1080:02640414.2021.1872960,>,0.99
10.1080:02640414.2021.1872960,=,0.093
10.1080:02640414.2021.1872960,=,0.05
10.1080:02640414.2021.1872960,=,0.005
10.1080:02640414.2021.1872960,=,0.019
10.1080:02640414.2021.1872960,=,0.064
10.1080:02640414.2021.1872960,=,0.011
10.1080:02640414.2021.1872960,=,0.263
10.1080:02640414.2021.1872960,=,0.001
10.1080:02640414.2021.1872960,=,0.044
10.1080:02640414.2021.1872960,=,0.368
10.1080:02640414.2021.1872960,<,0.001
10.1080:02640414.2021.1872960,=,0.002
10.1080:02640414.2021.1872960,=,0.222
10.1080:02640414.2021.1872960,=,0.006
10.1080:02640414.2021.1872960,=,0.001
10.1080:02640414.2021.1872960,=,0.509
10.1080:02640414.2021.1872960,=,0.003
10.1080:02640414.2021.1872960,=,0.003
10.1080:02640414.2021.1872960,=,0.519
10.1080:02640414.2021.1872960,<,0.001
10.1080:02640414.2021.1872960,<,0.001
10.1080:02640414.2021.1872960,=,0.691
10.1080:02640414.2021.1872960,=,0.046
10.1080:02640414.2021.1872960,=,0.046
10.1080:02640414.2021.1872960,=,0.282
10.1080:02640414.2021.1872960,=,0.038
10.1080:02640414.2021.1872960,=,0.038
10.1080:02640414.2021.1882771,>,0.05
10.1080:02640414.2021.1882771,>,0.05
10.1080:02640414.2021.1882771,≤,0.05
10.1080:02640414.2021.1882771,>,0.05
10.1080:02640414.2021.1882771,<,0.05
10.1080:02640414.2021.1882771,<,0.05
10.1080:02640414.2021.1882771,>,0.05
10.1080:02640414.2021.1882771,>,0.05
10.1080:02640414.2021.1882771,<,0.05
10.1080:02640414.2021.1882771,<,0.05
10.1080:02640414.2021.1882771,>,0.05
10.1080:02640414.2021.1882771,>,0.05
10.1080:02640414.2021.1882771,>,0.05
10.1080:02640414.2021.1882771,<,0.05
10.1080:02640414.2021.1882771,<,0.05
10.1080:02640414.2021.1882771,<,0.05
10.1080:02640414.2021.1882771,<,0.05
10.1080:02640414.2021.1882771,≤,0.05
10.1080:02640414.2021.1882771,≤,0.05
10.1080:02640414.2021.1896104,<,0.05
10.1080:02640414.2021.1896104,<,0.05
10.1080:02640414.2021.1896104,=,0.7
10.1080:02640414.2021.1896104,≥,0.187
10.1080:02640414.2021.1896104,≥,0.469
10.1080:02640414.2021.1896104,<,0.001
10.1080:02640414.2021.1896104,<,0.001
10.1080:02640414.2021.1896104,<,0.001
10.1080:02640414.2021.1896104,≥,0.207
10.1080:02640414.2021.1896104,≥,0.334
10.1080:02640414.2021.1896104,=,0.095
10.1080:02640414.2021.1896104,=,0.056
10.1080:02640414.2021.1896104,=,0.068
10.1080:02640414.2021.1896104,≥,0.265
10.1080:02640414.2021.1896104,≥,0.264
10.1080:02640414.2021.1896104,=,0.008
10.1080:02640414.2021.1896104,<,0.001
10.1080:02640414.2021.1896104,=,0.108
10.1080:02640414.2021.1896104,=,0.306
10.1080:02640414.2021.1896104,=,0.823
10.1080:02640414.2021.1896104,=,0.541
10.1080:02640414.2021.1896104,=,0.751
10.1080:02640414.2021.1896104,=,0.055
10.1080:02640414.2021.1896104,=,0.164
10.1080:02640414.2021.1896104,≥,0.075
10.1080:02640414.2021.1896104,≥,0.15
10.1080:02640414.2021.1896104,≥,0.101
10.1080:02640414.2021.1896104,≥,0.238
10.1080:02640414.2021.1896104,≥,0.112
10.1080:02640414.2021.1896104,≥,0.138
10.1080:02640414.2021.1896104,=,0.022
10.1080:02640414.2021.1896104,=,0.054
10.1080:02640414.2021.1896104,=,0.15
10.1080:02640414.2021.1896104,=,0.002
10.1080:02640414.2021.1896104,=,0.031
10.1080:02640414.2021.1896104,=,0.001
10.1080:02640414.2021.1896104,=,0.001
10.1080:02640414.2021.1896104,=,0.017
10.1080:02640414.2021.1896104,=,0.058
10.1080:02640414.2021.1896104,≥,0.065
10.1080:02640414.2021.1896104,≥,0.305
10.1080:02640414.2021.1896104,≥,0.751
10.1080:02640414.2021.1896104,<,0.001
10.1080:02640414.2021.1896104,<,0.001
10.1080:02640414.2021.1896104,=,0.041
10.1080:02640414.2021.1896104,=,0.012
10.1080:02640414.2021.1896104,=,0.033
10.1080:02640414.2021.1896104,=,0.002
10.1080:02640414.2021.1896104,≤,0.001
10.1080:02640414.2021.1896104,<,0.001
10.1080:02640414.2021.1896104,=,0.79
10.1080:02640414.2021.1896104,=,0.853
10.1080:02640414.2021.1896104,=,0.003
10.1080:02640414.2021.1896104,=,0.706
10.1080:02640414.2021.1896104,=,0.025
10.1080:02640414.2021.1896104,≤,0.002
10.1080:02640414.2021.1896104,<,0.001
10.1080:02640414.2021.1896104,=,0.698
10.1080:02640414.2021.1896104,=,0.586
10.1080:02640414.2021.1896104,=,0.022
10.1080:02640414.2021.1896104,=,0.199
10.1080:02640414.2021.1896104,=,0.109
10.1080:02640414.2021.1896104,<,0.001
10.1080:02640414.2021.1896104,=,0.607
10.1080:02640414.2021.1896104,=,0.599
10.1080:02640414.2021.1896104,=,0.02
10.1080:02640414.2021.1896104,=,0.576
10.1080:02640414.2021.1896104,=,0.039
10.1080:02640414.2021.1896104,=,0.004
10.1080:02640414.2021.1896104,=,0.327
10.1080:02640414.2021.1896104,=,0.824
10.1080:02640414.2021.1896104,=,0.004
10.1080:02640414.2021.1896104,=,0.216
10.1080:02640414.2021.1896104,<,0.05
10.1080:02640414.2021.1896104,=,0.104
10.1080:02640414.2021.1896104,=,0.001
10.1080:02640414.2021.1896104,=,0.554
10.1080:02640414.2021.1896104,=,0.281
10.1080:02640414.2021.1896104,=,0.082
10.1080:02640414.2021.1896104,=,0.728
10.1080:02640414.2021.1896104,=,0.015
10.1080:02640414.2021.1896104,=,0.039
10.1080:02640414.2021.1896104,=,0.827
10.1080:02640414.2021.1896104,=,0.004
10.1080:02640414.2021.1896104,=,0.713
10.1080:02640414.2021.1896104,=,0.017
10.1080:02640414.2021.1896104,≥,0.107
10.1080:02640414.2021.1896104,=,0.006
10.1080:02640414.2021.1896104,=,0.305
10.1080:02640414.2021.1896104,=,0.11
10.1080:02640414.2021.1896104,=,0.172
10.1080:02640414.2021.1896104,=,0.89
10.1080:02640414.2021.1896104,=,0.008
10.1080:02640414.2021.1896104,<,0.001
10.1080:02640414.2021.1896104,=,0.664
10.1080:02640414.2021.1896104,<,0.001
10.1080:02640414.2021.1896104,=,0.75
10.1080:02640414.2021.1896104,<,0.001
10.1080:02640414.2021.1896104,=,0.483
10.1080:02640414.2021.1896104,<,0.001
10.1080:02640414.2021.1896104,=,0.489
10.1080:02640414.2021.1896104,=,0.029
10.1080:02640414.2021.1896104,=,0.298
10.1080:02640414.2021.1896104,=,0.146
10.1080:02640414.2021.1896104,=,0.145
10.1080:02640414.2021.1896104,=,0.452
10.1080:02640414.2021.1896104,=,0.041
10.1080:02640414.2021.1896104,=,0.063
10.1080:02640414.2021.1896104,=,0.226
10.1080:02640414.2021.1896104,≥,0.118
10.1080:02640414.2021.1896104,≤,0.041
10.1080:02640414.2021.1896104,=,0.132
10.1080:02640414.2021.1896104,=,0.002
10.1080:02640414.2021.1896104,≥,0.138
10.1080:02640414.2021.1896104,=,0.126
10.1080:02640414.2021.1896104,=,0.013
10.1080:02640414.2021.1896104,≥,0.152
10.1080:02640414.2021.1896104,=,0.05
10.1080:02640414.2021.1896104,<,0.05
10.1080:02640414.2021.1896104,<,0.05
10.1080:02640414.2021.1933350,<,0.001
10.1080:02640414.2021.1933350,<,0.001
10.1080:02640414.2021.1933350,<,0.001
10.1080:02640414.2021.1933350,<,0.001
10.1080:02640414.2021.1933350,=,0.46
10.1080:02640414.2021.1933350,=,0.43
10.1080:02640414.2021.1933350,=,0.65
10.1080:02640414.2021.1933350,=,0.76
10.1080:02640414.2021.1933350,=,0.81
10.1080:02640414.2021.1933350,=,0.11
10.1080:02640414.2021.1934287,≤,0.05
10.1080:02640414.2021.1934287,<,0.001
10.1080:02640414.2021.1934287,=,0.007
10.1080:02640414.2021.1934287,<,0.001
10.1080:02640414.2021.1934287,<,0.05
10.1080:02640414.2021.1934287,<,0.001
10.1080:02640414.2021.1934287,<,0.05
10.1080:02640414.2021.1934287,<,0.05
10.1080:02640414.2021.1934287,<,0.05
10.1080:02640414.2021.1934287,<,0.05
10.1080:02640414.2021.1934287,<,0.05
10.1080:02640414.2021.1934287,<,0.05
10.1080:02640414.2021.1934287,<,0.05
10.1080:02640414.2021.1935672,<,0.001
10.1080:02640414.2021.1935672,<,0.001
10.1080:02640414.2021.1935672,<,0.001
10.1080:02640414.2021.1935672,<,0.001
10.1080:02640414.2021.1935672,<,0.001
10.1080:02640414.2021.1935672,<,0.001
10.1080:02640414.2021.1935672,=,0.041
10.1080:02640414.2021.1935672,<,0.05
10.1080:02640414.2021.1935672,<,0.001
10.1080:02640414.2021.1935672,=,0.072
10.1080:02640414.2021.1935672,=,0.801
10.1080:02640414.2021.1935672,=,0.101
10.1080:02640414.2021.1935672,=,0.041
10.1080:02640414.2021.1935672,<,0.001
10.1080:02640414.2021.1935672,<,0.001
10.1080:02640414.2021.1935672,<,0.001
10.1080:02640414.2021.1935672,<,0.001
10.1080:02640414.2021.1957294,=,0.015
10.1080:02640414.2021.1957294,=,0.033
10.1080:02640414.2021.1957294,≤,0.05
10.1080:02640414.2021.1957294,=,0.01
10.1080:02640414.2021.1957294,=,0.001
10.1080:02640414.2021.1957294,=,0.014
10.1080:02640414.2021.1957294,=,0.006
10.1080:02640414.2021.1957294,=,0.015
10.1080:02640414.2021.1957294,=,0.005
10.1080:02640414.2021.1957294,=,0.007
10.1080:02640414.2021.1957294,=,0.033
10.1080:02640414.2021.1957294,=,0.008
10.1080:02640414.2021.1957294,=,0.002
10.1080:02640414.2021.1957294,<,0.001
10.1080:02640414.2021.1957294,=,0.009
10.1080:02640414.2021.1957294,=,0.01
10.1080:02640414.2021.1957294,=,0.014
10.1080:02640414.2021.1957294,=,0.044
10.1080:02640414.2021.1957294,<,0.05
10.1080:02640414.2021.2003981,=,0.02
10.1080:02640414.2021.2003981,=,0.003
10.1080:02640414.2021.2003981,=,0.01
10.1080:02640414.2021.2003981,=,0.007
10.1080:02640414.2021.2003981,=,0.46
10.1080:02640414.2021.2003981,=,0.75
10.1080:02640414.2021.2003981,>,0.28
10.1080:02640414.2021.2003981,=,0.004
10.1080:02640414.2021.2003981,=,0.01
10.1080:02640414.2021.2003981,<,0.001
10.1080:02640414.2021.2003981,<,0.001
10.1080:02640414.2021.2003981,<,0.001
10.1080:02640414.2021.2003981,<,0.001
10.1080:02640414.2021.2003981,<,0.001
10.1080:02640414.2021.2003981,<,0.001
10.1080:02640414.2021.2003981,<,0.001
10.1080:02640414.2021.2003981,<,0.001
10.1080:02640414.2021.2003981,<,0.001
10.1080:02640414.2021.2003981,=,0.003
10.1080:02640414.2021.2003981,=,0.02
10.1080:02640414.2021.2003981,=,0.03
10.1080:02640414.2021.2003981,<,0.001
10.1080:02640414.2021.2003981,<,0.001
10.1080:02640414.2021.2003981,=,0.01
10.1080:02640414.2021.2003981,=,0.007
10.1080:02640414.2021.2015946,≥,0.05
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.05
10.1080:02640414.2021.2015946,=,0.021
10.1080:02640414.2021.2015946,>,0.05
10.1080:02640414.2021.2015946,=,0.02
10.1080:02640414.2021.2015946,<,0.05
10.1080:02640414.2021.2015946,=,0.04
10.1080:02640414.2021.2015946,=,0.001
10.1080:02640414.2021.2015946,=,0.044
10.1080:02640414.2021.2015946,=,0.001
10.1080:02640414.2021.2015946,=,0.003
10.1080:02640414.2021.2015946,<,0.05
10.1080:02640414.2021.2015946,=,0.04
10.1080:02640414.2021.2015946,=,0.02
10.1080:02640414.2021.2015946,=,0.03
10.1080:02640414.2021.2015946,=,0.008
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,=,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.005
10.1080:02640414.2021.2015946,<,0.005
10.1080:02640414.2021.2015946,<,0.005
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,=,0.004
10.1080:02640414.2021.2015946,<,0.05
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,=,0.004
10.1080:02640414.2021.2015946,=,0.036
10.1080:02640414.2021.2015946,=,0.019
10.1080:02640414.2021.2015946,<,0.05
10.1080:02640414.2021.2015946,<,0.05
10.1080:02640414.2021.2015946,=,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.05
10.1080:02640414.2021.2015946,=,0.015
10.1080:02640414.2021.2015946,=,0.01
10.1080:02640414.2021.2015946,>,0.05
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,=,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.05
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,=,0.005
10.1080:02640414.2021.2015946,=,0.001
10.1080:02640414.2021.2015946,<,1e-4
10.1080:02640414.2021.2015946,=,0.014
10.1080:02640414.2021.2015946,<,1e-4
10.1080:02640414.2021.2015946,=,0.006
10.1080:02640414.2021.2015946,=,0.002
10.1080:02640414.2021.2015946,=,0.033
10.1080:02640414.2021.2015946,<,0.005
10.1080:02640414.2021.2015946,=,0.004
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,=,0.001
10.1080:02640414.2021.2015946,=,0.001
10.1080:02640414.2021.2015946,=,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,=,0.004
10.1080:02640414.2021.2015946,≤,0.05
10.1080:02640414.2021.2015946,=,0.025
10.1080:02640414.2021.2015946,=,0.009
10.1080:02640414.2021.2015946,=,0.002
10.1080:02640414.2021.2015946,=,0.003
10.1080:02640414.2021.2015946,=,0.003
10.1080:02640414.2021.2015946,≤,0.02
10.1080:02640414.2021.2015946,=,0.005
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,=,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.005
10.1080:02640414.2021.2015946,<,0.05
10.1080:02640414.2021.2015946,<,0.05
10.1080:02640414.2021.2015946,<,0.05
10.1080:02640414.2021.2015946,<,0.05
10.1080:02640414.2021.2015946,=,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2021.2015946,<,0.05
10.1080:02640414.2021.2015946,<,0.05
10.1080:02640414.2021.2015946,<,0.001
10.1080:02640414.2022.2080163,=,0.001
10.1080:02640414.2022.2080163,=,0.63
10.1080:02640414.2022.2080163,=,0.872
10.1080:02640414.2022.2080163,=,0.042
10.1080:02640414.2022.2080163,=,0.075
10.1080:02640414.2022.2080163,=,0.001
10.1080:02640414.2022.2080163,=,0.429
10.1080:02640414.2022.2080163,=,0.711
10.1080:02640414.2022.2080163,=,0.003
10.1080:02640414.2022.2080163,=,0.121
10.1080:02640414.2022.2080163,=,0.011
10.1080:02640414.2022.2080163,<,0.001
10.1080:02640414.2022.2080163,=,0.001
10.1080:02640414.2022.2080163,<,0.001
10.1080:02640414.2022.2080163,<,0.05
10.1080:02640414.2022.2080163,<,0.05
10.1080:02640414.2022.2094560,<,0.05
10.1080:02640414.2022.2094560,<,0.05
10.1080:02640414.2022.2094560,<,0.026
10.1080:02640414.2022.2094560,<,0.05
10.1080:02640414.2022.2094560,>,0.631
10.1080:02640414.2022.2094560,=,0.183
10.1080:02640414.2022.2094560,=,0.043
10.1080:02640414.2022.2094560,=,0.001
10.1080:02640414.2022.2094560,=,0.002
10.1080:02640414.2022.2094560,<,0.05
10.1080:02640414.2022.2094560,<,0.05
10.1080:02640414.2022.2094560,=,0.99
10.1080:02640414.2022.2094560,=,0.026
10.1080:02640414.2022.2094560,<,0.05
10.1080:02640414.2022.2094560,<,0.05
10.1080:02640414.2022.2094560,<,0.05
10.1080:02640414.2022.2094560,=,0.99
10.1080:02640414.2022.2094560,=,0.02
10.1080:02640414.2022.2094560,<,0.05
10.1080:02640414.2022.2094560,<,0.05
10.1080:02640414.2022.2094560,=,0.628
10.1080:02640414.2022.2094560,=,0.204
10.1080:02640414.2022.2094560,<,0.05
10.1080:02640414.2022.2094560,<,0.05
10.1080:02640414.2022.2094560,<,0.05
10.1080:02640414.2022.2094560,<,0.05
10.1080:02640414.2022.2094560,<,0.05
10.1080:02640414.2022.2094560,<,0.05
10.1080:02640414.2022.2094560,<,0.05
10.1080:02640414.2022.2094560,<,0.05
10.1080:02640414.2022.2103615,≥,0.248
10.1080:02640414.2022.2145737,<,0.05
10.1080:02640414.2022.2145737,=,0.001
10.1080:02640414.2022.2145737,<,0.001
10.1080:02640414.2022.2145737,<,0.001
10.1080:02640414.2022.2150419,=,0.11
10.1080:02640414.2022.2150419,<,0.001
10.1080:02640414.2022.2150419,=,0.53
